Fx, Fy, Fz, F.Mag
-0.4834247,-0.2385672,0.4221477,0.6847061,
-0.4834247,-0.2385672,0.4221477,0.6847061,
-0.4834247,-0.2385672,0.4221477,0.6847061,
-0.4834247,-0.2385672,0.4221477,0.6847061,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1416918,-0.1679279,0.1914298,0.2914133,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.1517358,-0.1565933,0.1928146,0.2910716,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.194676,-0.1624649,0.21831,0.3345936,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
-0.2206118,-0.1607782,0.2327734,0.3587515,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.5687225,-0.1009477,0.4795328,0.7507246,
-0.5687225,-0.1009477,0.4795328,0.7507246,
-0.5687225,-0.1009477,0.4795328,0.7507246,
-0.5687225,-0.1009477,0.4795328,0.7507246,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
-0.5334913,-0.06969334,0.4693137,0.7139506,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3845135,-0.2272103,0.2933704,0.5343607,
-0.3845135,-0.2272103,0.2933704,0.5343607,
-0.3845135,-0.2272103,0.2933704,0.5343607,
-0.3845135,-0.2272103,0.2933704,0.5343607,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
-0.3081184,-0.2124569,0.2694541,0.4611728,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3933129,-0.09819785,0.3255217,0.519906,
-0.3853172,-0.07955847,0.3300322,0.5135369,
-0.3853172,-0.07955847,0.3300322,0.5135369,
-0.3853172,-0.07955847,0.3300322,0.5135369,
-0.3853172,-0.07955847,0.3300322,0.5135369,
-0.3853172,-0.07955847,0.3300322,0.5135369,
-0.3853172,-0.07955847,0.3300322,0.5135369,
-0.3853172,-0.07955847,0.3300322,0.5135369,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4395559,0.1725195,0.3231916,0.5722108,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
-0.4077422,0.1850697,0.3165024,0.5483413,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3423568,0.008834416,0.261469,0.4308739,
-0.3423568,0.008834416,0.261469,0.4308739,
-0.3423568,0.008834416,0.261469,0.4308739,
-0.3423568,0.008834416,0.261469,0.4308739,
-0.3423568,0.008834416,0.261469,0.4308739,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
-0.3679386,0.009167026,0.2896801,0.4683774,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4037297,0.001181172,0.2688406,0.4850509,
-0.4037297,0.001181172,0.2688406,0.4850509,
-0.4037297,0.001181172,0.2688406,0.4850509,
-0.4037297,0.001181172,0.2688406,0.4850509,
-0.4037297,0.001181172,0.2688406,0.4850509,
-0.4037297,0.001181172,0.2688406,0.4850509,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
-0.4251146,0.0161259,0.3010521,0.5211668,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.2770586,-0.1272813,0.1830042,0.3556016,
-0.2770586,-0.1272813,0.1830042,0.3556016,
-0.2770586,-0.1272813,0.1830042,0.3556016,
-0.2770586,-0.1272813,0.1830042,0.3556016,
-0.2770586,-0.1272813,0.1830042,0.3556016,
-0.2770586,-0.1272813,0.1830042,0.3556016,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
-0.2267667,-0.1167238,0.1705926,0.3068378,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3915492,-0.05216013,0.28296,0.485899,
-0.3915492,-0.05216013,0.28296,0.485899,
-0.3915492,-0.05216013,0.28296,0.485899,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
-0.4001043,-0.0555507,0.3032303,0.505092,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.5311153,0.1569966,0.3403124,0.6500338,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
-0.4123699,0.1405375,0.3054197,0.5320535,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3602596,-0.00303527,0.2877171,0.4610611,
-0.3602596,-0.00303527,0.2877171,0.4610611,
-0.3602596,-0.00303527,0.2877171,0.4610611,
-0.3602596,-0.00303527,0.2877171,0.4610611,
-0.3602596,-0.00303527,0.2877171,0.4610611,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
-0.3530836,0.007573256,0.2951603,0.4602662,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2969259,-0.1142264,0.1989639,0.3752323,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.2424068,-0.102235,0.1780371,0.3176638,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1952537,-0.09213351,0.1566183,0.2667243,
-0.1778584,-0.0764791,0.1395555,0.2386596,
-0.1778584,-0.0764791,0.1395555,0.2386596,
-0.1778584,-0.0764791,0.1395555,0.2386596,
-0.1778584,-0.0764791,0.1395555,0.2386596,
-0.2503255,-0.02628385,0.2203361,0.3345171,
-0.2503255,-0.02628385,0.2203361,0.3345171,
-0.2503255,-0.02628385,0.2203361,0.3345171,
-0.2503255,-0.02628385,0.2203361,0.3345171,
-0.2503255,-0.02628385,0.2203361,0.3345171,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
-0.2565655,-0.02917051,0.2289131,0.3450768,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5789354,0.1210725,0.3466228,0.6855451,
-0.5070986,0.09893012,0.3257554,0.6107805,
-0.5070986,0.09893012,0.3257554,0.6107805,
-0.5070986,0.09893012,0.3257554,0.6107805,
-0.5070986,0.09893012,0.3257554,0.6107805,
-0.5070986,0.09893012,0.3257554,0.6107805,
-0.5070986,0.09893012,0.3257554,0.6107805,
-0.5070986,0.09893012,0.3257554,0.6107805,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5329603,-0.039244,0.3489963,0.6382673,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
-0.5175422,2.484794E-05,0.3572046,0.6288443,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.1299854,-0.04299968,0.0732527,0.1552776,
-0.4927054,-0.05329226,0.3375453,0.5996128,
-0.4927054,-0.05329226,0.3375453,0.5996128,
-0.4927054,-0.05329226,0.3375453,0.5996128,
-0.4927054,-0.05329226,0.3375453,0.5996128,
-0.4927054,-0.05329226,0.3375453,0.5996128,
-0.4927054,-0.05329226,0.3375453,0.5996128,
-0.4996794,-0.01845601,0.3531821,0.6121746,
-0.4996794,-0.01845601,0.3531821,0.6121746,
-0.4996794,-0.01845601,0.3531821,0.6121746,
-0.4996794,-0.01845601,0.3531821,0.6121746,
-0.4996794,-0.01845601,0.3531821,0.6121746,
-0.4996794,-0.01845601,0.3531821,0.6121746,
-0.4996794,-0.01845601,0.3531821,0.6121746,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.8065053,0.2403214,0.4384853,0.9489334,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
-0.5211658,0.180437,0.3562819,0.6565883,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.5886039,-0.01965944,0.3701164,0.6955768,
-0.5886039,-0.01965944,0.3701164,0.6955768,
-0.5886039,-0.01965944,0.3701164,0.6955768,
-0.5886039,-0.01965944,0.3701164,0.6955768,
-0.5886039,-0.01965944,0.3701164,0.6955768,
-0.510894,0.008699507,0.3586007,0.6242458,
-0.510894,0.008699507,0.3586007,0.6242458,
-0.510894,0.008699507,0.3586007,0.6242458,
-0.510894,0.008699507,0.3586007,0.6242458,
-0.510894,0.008699507,0.3586007,0.6242458,
-0.510894,0.008699507,0.3586007,0.6242458,
-0.510894,0.008699507,0.3586007,0.6242458,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.3745888,-0.04040446,0.2588419,0.4571087,
-0.4002401,-0.004155638,0.2842774,0.490941,
-0.4002401,-0.004155638,0.2842774,0.490941,
-0.4002401,-0.004155638,0.2842774,0.490941,
-0.4002401,-0.004155638,0.2842774,0.490941,
-0.4002401,-0.004155638,0.2842774,0.490941,
-0.4002401,-0.004155638,0.2842774,0.490941,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.9298349,0.2604147,0.4431642,1.062452,
-0.9298349,0.2604147,0.4431642,1.062452,
-0.9298349,0.2604147,0.4431642,1.062452,
-0.9298349,0.2604147,0.4431642,1.062452,
-0.9298349,0.2604147,0.4431642,1.062452,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
-0.554821,0.1846463,0.3540249,0.6835599,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4281957,0.005753651,0.2995157,0.5225843,
-0.4281957,0.005753651,0.2995157,0.5225843,
-0.4281957,0.005753651,0.2995157,0.5225843,
-0.4281957,0.005753651,0.2995157,0.5225843,
-0.4281957,0.005753651,0.2995157,0.5225843,
-0.4281957,0.005753651,0.2995157,0.5225843,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
-0.3749281,0.008705759,0.2940559,0.4765666,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4206735,0.05492574,0.2546954,0.494826,
-0.4206735,0.05492574,0.2546954,0.494826,
-0.4206735,0.05492574,0.2546954,0.494826,
-0.4206735,0.05492574,0.2546954,0.494826,
-0.4206735,0.05492574,0.2546954,0.494826,
-0.4206735,0.05492574,0.2546954,0.494826,
-0.4228435,0.05602508,0.2639982,0.5016278,
-0.4228435,0.05602508,0.2639982,0.5016278,
-0.4228435,0.05602508,0.2639982,0.5016278,
-0.4228435,0.05602508,0.2639982,0.5016278,
-0.4228435,0.05602508,0.2639982,0.5016278,
