Fx, Fy, Fz, F.Mag
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0.1909826,0.01911534,0.5138722,0.5485475,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.2247505,0.02510393,0.5346724,0.5805322,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0.198719,0.02462167,0.5367374,0.5728721,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.24478,0.03188764,0.5514102,0.6041418,
0.24478,0.03188764,0.5514102,0.6041418,
0.24478,0.03188764,0.5514102,0.6041418,
0.24478,0.03188764,0.5514102,0.6041418,
0.24478,0.03188764,0.5514102,0.6041418,
0.24478,0.03188764,0.5514102,0.6041418,
0.24478,0.03188764,0.5514102,0.6041418,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.22712,0.02950729,0.5505693,0.5963059,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.2200676,0.02579052,0.5510006,0.5938826,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.207671,0.02263023,0.5517028,0.5899283,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1869662,0.02028701,0.5542478,0.585285,
0.1769932,0.02019621,0.5542103,0.582137,
0.1769932,0.02019621,0.5542103,0.582137,
0.1769932,0.02019621,0.5542103,0.582137,
0.1769932,0.02019621,0.5542103,0.582137,
0.1769932,0.02019621,0.5542103,0.582137,
0.1769932,0.02019621,0.5542103,0.582137,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1730951,0.01961341,0.5531965,0.5799767,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1696231,0.01823655,0.5527911,0.5785175,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1608929,0.01758598,0.552841,0.576046,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1660861,0.01813629,0.5536425,0.5783023,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1793992,0.01863336,0.5521654,0.5808768,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1906128,0.01875807,0.5500439,0.5824375,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1905801,0.01839094,0.5480931,0.5805731,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1911199,0.0184225,0.5470048,0.5797244,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1845495,0.01817865,0.5468639,0.5774505,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1512934,0.01723553,0.546324,0.5671479,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.1272106,0.01624139,0.5442529,0.5591578,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.121626,0.01569383,0.5390857,0.5528585,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1299094,0.01490307,0.5321939,0.5480227,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1335664,0.015371,0.5259451,0.5428576,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.1244876,0.01969897,0.5169981,0.5321392,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.08295942,0.0167836,0.5081735,0.515174,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
0.1048076,0.0291422,0.4933333,0.5051848,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.004777896,0.0116711,0.4709273,0.4710962,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.04676009,0.003784558,0.4340318,0.4365598,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.06273448,0.0008459951,0.3817916,0.3869123,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09493823,-0.004183336,0.3373187,0.3504492,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.09164967,-0.004548641,0.2708635,0.2859849,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1157038,-0.007063625,0.216393,0.2454856,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.1252317,-0.007661823,0.1497009,0.1953254,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
-0.09496705,-0.006721701,0.07654674,0.1221611,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.008238895,0.003259876,0.08767066,0.08811726,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.02340782,0.008278114,0.1211363,0.1236546,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.01418354,0.004594448,0.1490563,0.1498,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02137232,0.006686904,0.1743578,0.1757901,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.02706702,0.008645153,0.1978791,0.1999087,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03110828,0.01032625,0.2210936,0.2235101,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03273932,0.01152604,0.2443134,0.2467666,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03247681,0.01153495,0.2655022,0.2677298,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.03690248,0.01268011,0.2870265,0.2896667,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
0.04816484,0.01534788,0.3061306,0.3102762,
