Fx, Fy, Fz, F.Mag
-0.1551727,0.1061548,-0.1774797,0.2585468,
-0.1551727,0.1061548,-0.1774797,0.2585468,
-0.1551727,0.1061548,-0.1774797,0.2585468,
-0.1551727,0.1061548,-0.1774797,0.2585468,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1523234,0.1123755,-0.178733,0.2603385,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1498808,0.1185741,-0.1797586,0.2623685,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1477324,0.1236912,-0.1795147,0.2633437,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1464359,0.1293658,-0.1784963,0.2646506,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1453187,0.1343271,-0.1765411,0.2651944,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1436867,0.136453,-0.173183,0.2631685,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1416285,0.1369989,-0.1686296,0.2593517,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1396666,0.1385281,-0.1640227,0.2561255,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1399861,0.1407344,-0.1596725,0.25475,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1388094,0.1389844,-0.151786,0.2482412,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391746,0.138606,-0.1471268,0.2454129,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1391872,0.138404,-0.1435089,0.2431533,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1363031,0.1398633,-0.1416213,0.2412403,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.1354287,0.147557,-0.1467226,0.2482771,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.13381,0.1553853,-0.1533647,0.2560672,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.04766583,0.1960849,-0.1751413,0.2671999,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.1365691,0.1768238,-0.1731793,0.2826815,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.04967642,0.2090723,-0.1952687,0.2903599,
-0.05539032,0.2149565,-0.204177,0.3016001,
-0.05539032,0.2149565,-0.204177,0.3016001,
-0.05539032,0.2149565,-0.204177,0.3016001,
-0.05539032,0.2149565,-0.204177,0.3016001,
-0.05539032,0.2149565,-0.204177,0.3016001,
-0.05539032,0.2149565,-0.204177,0.3016001,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
-0.05927456,0.2230194,-0.2163423,0.3163149,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
-0.1611855,0.1808524,-0.1777149,0.3004512,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0.04848166,0.163909,-0.1490262,0.2267718,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.1273537,0.1416535,-0.1460684,0.240043,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.08563255,0.08020122,-0.09378707,0.1502038,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.04241107,0.03282031,-0.04489672,0.06993988,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
-0.008074467,0.004586145,-0.007417803,0.01188501,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.06754079,0.1250994,-0.09832751,0.1728581,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.0440767,0.117186,-0.07996929,0.1485611,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.02387411,0.1151882,-0.06494438,0.1343729,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.01101532,0.1160177,-0.05475127,0.12876,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
0.003500711,0.1162911,-0.04689211,0.1254382,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.0005902509,0.1166555,-0.0420689,0.1240107,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.001848792,0.1158295,-0.03922877,0.1223061,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
-0.0007281429,0.1164332,-0.03903954,0.1228059,
0.001800285,0.1168771,-0.039408,0.1233551,
0.001800285,0.1168771,-0.039408,0.1233551,
0.001800285,0.1168771,-0.039408,0.1233551,
0.001800285,0.1168771,-0.039408,0.1233551,
0.001800285,0.1168771,-0.039408,0.1233551,
0.001800285,0.1168771,-0.039408,0.1233551,
0.001800285,0.1168771,-0.039408,0.1233551,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.006127756,0.1183548,-0.04107856,0.1254307,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01250028,0.1208315,-0.04409914,0.1292333,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.01972738,0.1236741,-0.0473507,0.13389,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.02961797,0.1294599,-0.05274648,0.142896,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.03779544,0.13613,-0.05727684,0.1524483,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.0692794,0.1555053,-0.05959968,0.1803709,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.06034014,0.158719,-0.05788597,0.1793974,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.04690681,0.1595452,-0.05536247,0.175271,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.0344364,0.1599698,-0.05337358,0.1721189,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
0.02833908,0.1611885,-0.055405,0.1727847,
